ImageId,Label
15429,1
15430,2
15431,7
15432,1
15433,1
15434,1
15435,1
15436,1
15437,1
15438,2
15439,1
15440,1
15441,1
15442,2
15443,1
15444,2
15445,1
15446,2
15447,2
15448,2
15449,1
15450,2
15451,2
15452,1
15453,1
15454,1
15455,1
15456,1
15457,2
15458,1
15459,2
15460,7
15461,2
15462,1
15463,2
15464,1
15465,7
15466,7
15467,1
15468,1
15469,1
15470,1
15471,2
15472,2
15473,2
15474,1
15475,1
15476,1
15477,1
15478,7
15479,2
15480,2
15481,2
15482,2
15483,2
15484,1
15485,2
15486,2
15487,2
15488,2
15489,2
15490,1
15491,1
15492,1
15493,2
15494,1
15495,2
15496,2
15497,1
15498,2
15499,1
15500,2
15501,1
15502,2
15503,2
15504,1
15505,2
15506,2
15507,2
15508,1
15509,7
15510,7
15511,2
15512,1
15513,2
15514,1
15515,1
15516,1
15517,7
15518,1
15519,1
15520,2
15521,1
15522,1
15523,2
15524,1
15525,1
15526,1
15527,7
15528,1
15529,1
15530,1
15531,1
15532,1
15533,1
15534,2
15535,1
15536,2
15537,2
15538,1
15539,1
15540,2
15541,1
15542,1
15543,2
15544,2
15545,2
15546,1
15547,7
15548,1
15549,1
15550,1
15551,1
15552,1
15553,1
15554,1
15555,1
15556,2
15557,7
15558,2
15559,1
15560,1
15561,2
15562,2
15563,1
15564,1
15565,1
15566,2
15567,1
15568,2
15569,2
15570,1
15571,1
15572,2
15573,2
15574,7
15575,2
15576,7
15577,1
15578,1
15579,2
15580,1
15581,1
15582,7
15583,1
15584,1
15585,2
15586,1
15587,1
15588,2
15589,7
15590,7
15591,2
15592,7
15593,1
15594,1
15595,7
15596,1
15597,2
15598,1
15599,2
15600,2
15601,2
15602,7
15603,1
15604,2
15605,7
15606,1
15607,2
15608,1
15609,1
15610,1
15611,7
15612,1
15613,1
15614,2
15615,7
15616,1
15617,2
15618,1
15619,2
15620,1
15621,1
15622,2
15623,2
15624,2
15625,7
15626,1
15627,1
15628,1
15629,1
15630,1
15631,1
15632,1
15633,7
15634,1
15635,1
15636,2
15637,1
15638,1
15639,1
15640,1
15641,2
15642,2
15643,2
15644,1
15645,2
15646,1
15647,1
15648,1
15649,1
15650,1
15651,2
15652,2
15653,1
15654,2
15655,1
15656,2
15657,1
15658,2
15659,1
15660,2
15661,1
15662,2
15663,1
15664,2
15665,1
15666,1
15667,7
15668,1
15669,1
15670,1
15671,2
15672,2
15673,2
15674,2
15675,1
15676,1
15677,2
15678,2
15679,1
15680,1
15681,2
15682,2
15683,1
15684,1
15685,1
15686,1
15687,2
15688,2
15689,1
15690,2
15691,1
15692,2
15693,1
15694,1
15695,1
15696,1
15697,1
15698,1
15699,7
15700,7
15701,1
15702,1
15703,2
15704,1
15705,1
15706,1
15707,2
15708,1
15709,1
15710,1
15711,1
15712,2
15713,2
15714,2
15715,7
15716,2
15717,1
15718,2
15719,2
15720,1
15721,2
15722,1
15723,1
15724,2
15725,7
15726,1
15727,2
15728,1
15729,1
15730,2
15731,1
15732,1
15733,7
15734,2
15735,1
15736,1
15737,2
15738,1
15739,1
15740,1
15741,7
15742,2
15743,1
15744,2
15745,1
15746,1
15747,1
15748,2
15749,2
15750,1
15751,1
15752,1
15753,1
15754,1
15755,2
15756,2
15757,1
15758,1
15759,1
15760,2
15761,2
15762,2
15763,7
15764,1
15765,1
15766,1
15767,1
15768,1
15769,1
15770,1
15771,1
15772,1
15773,2
15774,2
15775,7
15776,2
15777,2
15778,1
15779,1
15780,1
15781,1
15782,1
15783,2
15784,1
15785,2
15786,1
15787,2
15788,2
15789,2
15790,7
15791,2
15792,7
15793,2
15794,2
15795,1
15796,1
15797,2
15798,1
15799,2
15800,1
15801,1
15802,1
15803,1
15804,1
15805,1
15806,2
15807,1
15808,7
15809,1
15810,1
15811,2
15812,2
15813,2
15814,1
15815,2
15816,1
15817,7
15818,1
15819,2
15820,1
15821,2
15822,1
15823,1
15824,2
15825,1
15826,1
15827,2
15828,1
15829,2
15830,2
15831,1
15832,2
15833,1
15834,2
15835,1
15836,1
15837,2
15838,2
15839,2
15840,2
15841,1
15842,1
15843,1
15844,1
15845,2
15846,2
15847,2
15848,1
15849,1
15850,1
15851,1
15852,1
15853,1
15854,7
15855,1
15856,2
15857,1
15858,1
15859,1
15860,1
15861,2
15862,1
15863,1
15864,1
15865,2
15866,1
15867,2
15868,2
15869,2
15870,1
15871,1
15872,1
15873,2
15874,2
15875,1
15876,7
15877,1
15878,2
15879,1
15880,1
15881,2
15882,1
15883,1
15884,1
15885,2
15886,7
15887,1
15888,1
15889,2
15890,2
15891,1
15892,1
15893,2
15894,1
15895,1
15896,1
15897,1
15898,1
15899,7
15900,1
15901,2
15902,2
15903,2
15904,1
15905,2
15906,1
15907,7
15908,1
15909,7
15910,1
15911,2
15912,2
15913,1
15914,7
15915,1
15916,1
15917,1
15918,2
15919,1
15920,1
15921,2
15922,1
15923,2
15924,1
15925,1
15926,1
15927,2
15928,7
15929,1
15930,1
15931,1
15932,2
15933,2
15934,2
15935,1
15936,7
15937,2
15938,7
15939,2
15940,1
15941,2
15942,1
15943,2
15944,1
15945,2
15946,2
15947,1
15948,2
15949,1
15950,2
15951,1
15952,2
15953,2
15954,2
15955,1
15956,7
15957,2
15958,2
15959,1
15960,7
15961,2
15962,1
15963,1
15964,2
15965,2
15966,1
15967,1
15968,1
15969,1
15970,2
15971,1
15972,2
15973,2
15974,1
15975,1
15976,2
15977,1
15978,1
15979,2
15980,2
15981,2
15982,1
15983,1
15984,2
15985,1
15986,2
15987,1
15988,2
15989,2
15990,1
15991,1
15992,1
15993,1
15994,2
15995,7
15996,2
15997,1
15998,1
15999,2
16000,2
16001,7
16002,2
16003,1
16004,2
16005,2
16006,1
16007,7
16008,1
16009,2
16010,2
16011,2
16012,7
16013,1
16014,2
16015,1
16016,1
16017,2
16018,1
16019,7
16020,1
16021,1
16022,1
16023,1
16024,7
16025,2
16026,1
16027,1
16028,1
16029,2
16030,1
16031,7
16032,1
16033,2
16034,1
16035,2
16036,2
16037,7
16038,2
16039,1
16040,1
16041,1
16042,1
16043,1
16044,1
16045,1
16046,1
16047,1
16048,1
16049,1
16050,2
16051,1
16052,2
16053,2
16054,1
16055,7
16056,1
16057,1
16058,2
16059,2
16060,1
16061,1
16062,2
16063,2
16064,1
16065,1
16066,2
16067,1
16068,1
16069,1
16070,1
16071,2
16072,2
16073,2
16074,1
16075,2
16076,1
16077,2
16078,2
16079,1
16080,1
16081,1
16082,1
16083,1
16084,1
16085,7
16086,1
16087,2
16088,1
16089,1
16090,1
16091,1
16092,1
16093,1
16094,2
16095,2
16096,2
16097,1
16098,1
16099,1
16100,1
16101,1
16102,2
16103,7
16104,2
16105,2
16106,2
16107,1
16108,2
16109,2
16110,2
16111,2
16112,2
16113,2
16114,1
16115,2
16116,2
16117,1
16118,7
16119,1
16120,7
16121,1
16122,1
16123,1
16124,1
16125,1
16126,1
16127,2
16128,1
16129,1
16130,2
16131,1
16132,2
16133,1
16134,2
16135,1
16136,1
16137,1
16138,1
16139,1
16140,7
16141,1
16142,2
16143,1
16144,1
16145,2
16146,1
16147,1
16148,1
16149,2
16150,2
16151,1
16152,1
16153,2
16154,2
16155,1
16156,1
16157,1
16158,2
16159,2
16160,1
16161,7
16162,1
16163,7
16164,1
16165,2
16166,7
16167,1
16168,1
16169,1
16170,1
16171,7
16172,2
16173,2
16174,1
16175,2
16176,1
16177,7
16178,2
16179,1
16180,1
16181,2
16182,2
16183,2
16184,1
16185,2
16186,1
16187,1
16188,2
16189,1
16190,7
16191,1
16192,7
16193,1
16194,1
16195,2
16196,1
16197,2
16198,1
16199,7
16200,2
16201,1
16202,1
16203,2
16204,1
16205,1
16206,1
16207,2
16208,2
16209,7
16210,1
16211,1
16212,1
16213,1
16214,2
16215,1
16216,7
16217,2
16218,1
16219,2
16220,2
16221,1
16222,1
16223,1
16224,1
16225,2
16226,1
16227,1
16228,2
16229,1
16230,2
16231,1
16232,1
16233,1
16234,2
16235,2
16236,2
16237,2
16238,1
16239,1
16240,1
16241,1
16242,7
16243,7
16244,1
16245,1
16246,1
16247,7
16248,2
16249,7
16250,1
16251,1
16252,1
16253,2
16254,1
16255,7
16256,1
16257,1
16258,1
16259,7
16260,2
16261,1
16262,1
16263,7
16264,1
16265,1
16266,7
16267,1
16268,2
16269,7
16270,1
16271,2
16272,7
16273,7
16274,1
16275,1
16276,1
16277,2
16278,1
16279,1
16280,2
16281,1
16282,2
16283,2
16284,1
16285,1
16286,1
16287,1
16288,1
16289,1
16290,2
16291,1
16292,2
16293,1
16294,2
16295,7
16296,7
16297,1
16298,1
16299,1
16300,7
16301,1
16302,2
16303,2
16304,1
16305,1
16306,7
16307,1
16308,1
16309,1
16310,1
16311,1
16312,1
16313,7
16314,2
16315,1
16316,2
16317,2
16318,1
16319,2
16320,2
16321,2
16322,7
16323,2
16324,1
16325,2
16326,1
16327,1
16328,1
16329,2
16330,1
16331,2
16332,2
16333,2
16334,1
16335,2
16336,2
16337,1
16338,2
16339,1
16340,1
16341,1
16342,1
16343,2
16344,2
16345,2
16346,1
16347,1
16348,1
16349,1
16350,1
16351,2
16352,1
16353,1
16354,1
16355,1
16356,1
16357,1
16358,2
16359,2
16360,2
16361,1
16362,1
16363,2
16364,2
16365,2
16366,1
16367,1
16368,1
16369,1
16370,1
16371,1
16372,2
16373,1
16374,2
16375,1
16376,1
16377,1
16378,2
16379,1
16380,1
16381,2
16382,1
16383,2
16384,1
16385,1
16386,2
16387,1
16388,2
16389,1
16390,2
16391,2
16392,1
16393,2
16394,1
16395,7
16396,7
16397,1
16398,2
16399,1
16400,1
16401,1
16402,7
16403,2
16404,2
16405,7
16406,2
16407,1
16408,1
16409,7
16410,2
16411,7
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,1
16420,7
16421,7
16422,1
16423,2
16424,1
16425,2
16426,2
16427,2
16428,2
16429,2
16430,1
16431,1
16432,1
16433,2
16434,2
16435,1
16436,1
16437,2
16438,1
16439,1
16440,1
16441,1
16442,1
16443,1
16444,1
16445,2
16446,1
16447,1
16448,1
16449,1
16450,1
16451,2
16452,1
16453,1
16454,1
16455,2
16456,2
16457,2
16458,2
16459,1
16460,2
16461,2
16462,1
16463,1
16464,2
16465,1
16466,2
16467,7
16468,2
16469,2
16470,1
16471,7
16472,1
16473,1
16474,1
16475,2
16476,1
16477,2
16478,2
16479,1
16480,1
16481,2
16482,2
16483,2
16484,2
16485,1
16486,1
16487,1
16488,1
16489,2
16490,2
16491,1
16492,1
16493,1
16494,2
16495,1
16496,1
16497,2
16498,2
16499,1
16500,2
16501,1
16502,1
16503,1
16504,2
16505,1
16506,2
16507,1
16508,1
16509,1
16510,2
16511,2
16512,2
16513,1
16514,7
16515,2
16516,1
16517,1
16518,2
16519,1
16520,2
16521,1
16522,1
16523,7
16524,2
16525,2
16526,2
16527,2
16528,1
16529,2
16530,1
16531,1
16532,1
16533,1
16534,1
16535,2
16536,1
16537,1
16538,1
16539,1
16540,1
16541,1
16542,1
16543,1
16544,1
16545,7
16546,2
16547,2
16548,1
16549,1
16550,1
16551,7
16552,1
16553,2
16554,2
16555,1
16556,2
16557,1
16558,1
16559,2
16560,2
16561,1
16562,2
16563,1
16564,1
16565,1
16566,1
16567,1
16568,2
16569,2
16570,2
16571,2
16572,2
16573,1
16574,1
16575,1
16576,2
16577,1
16578,2
16579,1
16580,2
16581,2
16582,1
16583,1
16584,7
16585,1
16586,1
16587,2
16588,1
16589,7
16590,1
16591,1
16592,2
16593,2
16594,1
16595,1
16596,2
16597,1
16598,1
16599,1
16600,1
16601,1
16602,2
16603,7
16604,2
16605,2
16606,2
16607,1
16608,1
16609,1
16610,1
16611,1
16612,1
16613,1
16614,2
16615,1
16616,1
16617,1
16618,2
16619,2
16620,1
16621,7
16622,2
16623,2
16624,1
16625,1
16626,2
16627,2
16628,1
16629,2
16630,1
16631,2
16632,1
16633,2
16634,1
16635,2
16636,1
16637,1
16638,2
16639,2
16640,1
16641,2
16642,1
16643,1
16644,1
16645,1
16646,2
16647,2
16648,2
16649,1
16650,1
16651,7
16652,1
16653,1
16654,1
16655,1
16656,1
16657,2
16658,1
16659,1
16660,2
16661,2
16662,1
16663,1
16664,1
16665,1
16666,2
16667,2
16668,2
16669,1
16670,2
16671,2
16672,1
16673,2
16674,2
16675,2
16676,1
16677,2
16678,2
16679,1
16680,1
16681,1
16682,7
16683,1
16684,1
16685,1
16686,2
16687,2
16688,1
16689,1
16690,2
16691,2
16692,1
16693,2
16694,1
16695,2
16696,7
16697,2
16698,1
16699,2
16700,2
16701,1
16702,1
16703,2
16704,1
16705,1
16706,1
16707,1
16708,7
16709,1
16710,1
16711,2
16712,1
16713,7
16714,1
16715,2
16716,1
16717,2
16718,1
16719,1
16720,7
16721,1
16722,1
16723,2
16724,2
16725,1
16726,2
16727,1
16728,2
16729,2
16730,1
16731,1
16732,1
16733,1
16734,7
16735,1
16736,1
16737,2
16738,2
16739,1
16740,1
16741,2
16742,2
16743,2
16744,1
16745,1
16746,1
16747,1
16748,2
16749,2
16750,2
16751,2
16752,1
16753,2
16754,1
16755,2
16756,1
16757,1
16758,1
16759,1
16760,2
16761,1
16762,1
16763,1
16764,2
16765,1
16766,2
16767,2
16768,1
16769,2
16770,2
16771,2
16772,1
16773,1
16774,2
16775,1
16776,7
16777,1
16778,1
16779,2
16780,1
16781,1
16782,2
16783,7
16784,1
16785,2
16786,7
16787,1
16788,2
16789,1
16790,2
16791,2
16792,1
16793,1
16794,1
16795,2
16796,2
16797,1
16798,1
16799,1
16800,2
16801,1
16802,1
16803,2
16804,1
16805,2
16806,1
16807,2
16808,1
16809,2
16810,2
16811,1
16812,1
16813,1
16814,1
16815,1
16816,1
16817,2
16818,1
16819,1
16820,1
16821,1
16822,1
16823,1
16824,1
16825,1
16826,2
16827,1
16828,1
16829,2
16830,2
16831,1
16832,1
16833,2
16834,2
16835,2
16836,2
16837,1
16838,1
16839,1
16840,1
16841,7
16842,2
16843,1
16844,7
16845,1
16846,1
16847,2
16848,1
16849,2
16850,2
16851,2
16852,2
16853,2
16854,2
16855,2
16856,1
16857,1
16858,1
16859,2
16860,2
16861,1
16862,2
16863,1
16864,1
16865,7
16866,1
16867,2
16868,1
16869,1
16870,1
16871,1
16872,2
16873,2
16874,2
16875,2
16876,2
16877,1
16878,2
16879,2
16880,2
16881,7
16882,1
16883,2
16884,1
16885,2
16886,7
16887,1
16888,2
16889,1
16890,1
16891,1
16892,1
16893,2
16894,2
16895,2
16896,1
16897,2
16898,1
16899,1
16900,1
16901,7
16902,2
16903,2
16904,2
16905,2
16906,1
16907,1
16908,1
16909,1
16910,1
16911,2
16912,2
16913,1
16914,2
16915,1
16916,1
16917,2
16918,2
16919,1
16920,1
16921,2
16922,2
16923,2
16924,1
16925,1
16926,2
16927,2
16928,2
16929,2
16930,1
16931,1
16932,2
16933,7
16934,2
16935,1
16936,1
16937,1
16938,2
16939,1
16940,1
16941,1
16942,2
16943,1
16944,2
16945,1
16946,1
16947,7
16948,2
16949,2
16950,2
16951,2
16952,1
16953,2
16954,1
16955,2
16956,1
16957,1
16958,2
16959,2
16960,2
16961,1
16962,2
16963,1
16964,2
16965,1
16966,1
16967,1
16968,2
16969,1
16970,1
16971,1
16972,2
16973,2
16974,2
16975,2
16976,2
16977,1
16978,1
16979,1
16980,1
16981,1
16982,1
16983,1
16984,2
16985,2
16986,2
16987,2
16988,1
16989,2
16990,1
16991,2
16992,2
16993,2
16994,2
16995,7
16996,2
16997,2
16998,1
16999,1
17000,2
17001,1
17002,1
17003,2
17004,2
17005,7
17006,1
17007,2
17008,1
17009,2
17010,2
17011,2
17012,2
17013,1
17014,1
17015,1
17016,2
17017,2
17018,2
17019,7
17020,1
17021,1
17022,1
17023,2
17024,2
17025,1
17026,2
17027,1
17028,2
17029,1
17030,2
17031,2
17032,1
17033,1
17034,1
17035,1
17036,1
17037,1
17038,7
17039,2
17040,1
17041,2
17042,1
17043,2
17044,2
17045,1
17046,1
17047,1
17048,1
17049,2
17050,2
17051,1
17052,1
17053,1
17054,7
17055,2
17056,1
17057,1
17058,1
17059,7
17060,2
17061,1
17062,1
17063,2
17064,1
17065,1
17066,7
17067,1
17068,1
17069,1
17070,1
17071,2
17072,2
17073,1
17074,1
17075,1
17076,2
17077,1
17078,1
17079,1
17080,1
17081,1
17082,1
17083,2
17084,1
17085,1
17086,1
17087,2
17088,1
17089,1
17090,1
17091,2
17092,1
17093,1
17094,1
17095,2
17096,2
17097,1
17098,2
17099,1
17100,2
17101,2
17102,1
17103,1
17104,7
17105,1
17106,1
17107,1
17108,2
17109,1
17110,7
17111,2
17112,1
17113,1
17114,7
17115,1
17116,1
17117,2
17118,2
17119,2
17120,2
17121,1
17122,2
17123,1
17124,2
17125,1
17126,2
17127,2
17128,2
17129,7
17130,7
17131,1
17132,1
17133,1
17134,1
17135,2
17136,7
17137,1
17138,2
17139,7
17140,2
17141,1
17142,2
17143,1
17144,2
17145,2
17146,1
17147,1
17148,1
17149,1
17150,1
17151,1
17152,2
17153,2
17154,2
17155,2
17156,1
17157,7
17158,2
17159,2
17160,2
17161,2
17162,7
17163,1
17164,2
17165,2
17166,2
17167,1
17168,1
17169,1
17170,1
17171,1
17172,1
17173,1
17174,1
17175,1
17176,1
17177,1
17178,2
17179,1
17180,2
17181,1
17182,7
17183,1
17184,2
17185,1
17186,1
17187,1
17188,2
17189,2
17190,1
17191,2
17192,1
17193,1
17194,2
17195,1
17196,7
17197,1
17198,1
17199,1
17200,2
17201,1
17202,1
17203,1
17204,1
17205,1
17206,2
17207,1
17208,1
17209,2
17210,1
17211,1
17212,1
17213,1
17214,1
17215,2
17216,1
17217,1
17218,1
17219,1
17220,7
17221,1
17222,1
17223,7
17224,1
17225,1
17226,1
17227,1
17228,2
17229,2
17230,2
17231,1
17232,1
17233,2
17234,1
17235,2
17236,7
17237,2
17238,7
17239,1
17240,1
17241,2
17242,2
17243,1
17244,1
17245,1
17246,2
17247,1
17248,2
17249,1
17250,2
17251,1
17252,1
17253,2
17254,1
17255,2
17256,1
17257,2
17258,1
17259,1
17260,2
17261,1
17262,1
17263,1
17264,7
17265,1
17266,2
17267,1
17268,1
17269,2
17270,2
17271,1
17272,1
17273,1
17274,1
17275,2
17276,2
17277,2
17278,7
17279,2
17280,1
17281,1
17282,2
17283,1
17284,1
17285,1
17286,1
17287,1
17288,2
17289,1
17290,1
17291,2
17292,1
17293,1
17294,1
17295,2
17296,2
17297,2
17298,1
17299,2
17300,1
17301,1
17302,1
17303,2
17304,1
17305,1
17306,1
17307,1
17308,2
17309,1
17310,2
17311,2
17312,2
17313,2
17314,1
17315,2
17316,1
17317,1
17318,2
17319,1
17320,2
17321,1
17322,1
17323,2
17324,7
17325,1
17326,7
17327,1
17328,1
17329,1
17330,2
17331,1
17332,2
17333,2
17334,1
17335,1
17336,1
17337,2
17338,7
17339,1
17340,1
17341,1
17342,1
17343,7
17344,2
17345,1
17346,1
17347,2
17348,1
17349,1
17350,2
17351,2
17352,2
17353,1
17354,1
17355,1
17356,1
17357,1
17358,1
17359,1
17360,1
17361,1
17362,2
17363,2
17364,2
17365,2
17366,7
17367,1
17368,1
17369,1
17370,2
17371,2
17372,2
17373,1
17374,1
17375,1
17376,2
17377,1
17378,1
17379,1
17380,1
17381,1
17382,1
17383,1
17384,1
17385,2
17386,1
17387,2
17388,7
17389,1
17390,2
17391,1
17392,1
17393,1
17394,7
17395,1
17396,1
17397,2
17398,2
17399,1
17400,2
17401,2
17402,2
17403,2
17404,2
17405,1
17406,1
17407,1
17408,2
17409,2
17410,1
17411,1
17412,1
17413,1
17414,2
17415,1
17416,1
17417,1
17418,1
17419,2
17420,1
17421,1
17422,1
17423,1
17424,2
17425,1
17426,7
17427,7
17428,1
17429,1
17430,2
17431,1
17432,1
17433,2
17434,1
17435,1
17436,1
17437,2
17438,1
17439,2
17440,2
17441,2
17442,1
17443,1
17444,1
17445,2
17446,1
17447,1
17448,7
17449,1
17450,2
17451,2
17452,7
17453,1
17454,2
17455,2
17456,2
17457,1
17458,2
17459,1
17460,2
17461,1
17462,7
17463,2
17464,1
17465,2
17466,2
17467,1
17468,1
17469,1
17470,2
17471,2
17472,2
17473,1
17474,1
17475,1
17476,1
17477,1
17478,1
17479,2
17480,1
17481,1
17482,1
17483,1
17484,2
17485,2
17486,1
17487,1
17488,7
17489,1
17490,1
17491,2
17492,1
17493,2
17494,7
17495,1
17496,7
17497,1
17498,1
17499,1
17500,1
17501,2
17502,7
17503,1
17504,2
17505,2
17506,1
17507,7
17508,2
17509,1
17510,7
17511,2
17512,2
17513,1
17514,2
17515,1
17516,1
17517,1
17518,2
17519,1
17520,1
17521,2
17522,7
17523,2
17524,1
17525,7
17526,1
17527,2
17528,1
17529,2
17530,2
17531,1
17532,2
17533,1
17534,2
17535,2
17536,1
17537,1
17538,2
17539,1
17540,2
17541,1
17542,1
17543,2
17544,2
17545,1
17546,1
17547,7
17548,1
17549,7
17550,2
17551,1
17552,1
17553,1
17554,1
17555,1
17556,1
17557,2
17558,1
17559,2
17560,1
17561,1
17562,1
17563,2
17564,1
17565,1
17566,7
17567,1
17568,1
17569,2
17570,1
17571,2
17572,1
17573,1
17574,2
17575,1
17576,1
17577,2
17578,1
17579,2
17580,2
17581,2
17582,1
17583,1
17584,1
17585,2
17586,1
17587,7
17588,1
17589,2
17590,2
17591,1
17592,2
17593,1
17594,1
17595,1
17596,1
17597,2
17598,1
17599,1
17600,1
17601,7
17602,7
17603,2
17604,1
17605,2
17606,1
17607,1
17608,1
17609,1
17610,2
17611,1
17612,1
17613,1
17614,1
17615,1
17616,1
17617,1
17618,2
17619,1
17620,1
17621,1
17622,1
17623,2
17624,1
17625,1
17626,2
17627,1
17628,1
17629,1
17630,2
17631,2
17632,1
17633,1
17634,1
17635,1
17636,2
17637,2
17638,2
17639,2
17640,1
17641,2
17642,1
17643,7
17644,7
17645,1
17646,7
17647,1
17648,7
17649,7
17650,1
17651,1
17652,1
17653,1
17654,2
17655,7
17656,1
17657,1
17658,1
17659,7
17660,7
17661,1
17662,1
17663,1
17664,2
17665,7
17666,2
17667,2
17668,1
17669,1
17670,1
17671,2
17672,1
17673,1
17674,2
17675,1
17676,1
17677,2
17678,2
17679,1
17680,1
17681,2
17682,2
17683,1
17684,1
17685,1
17686,1
17687,2
17688,1
17689,1
17690,2
17691,1
17692,1
17693,1
17694,2
17695,2
17696,1
17697,2
17698,1
17699,7
17700,2
17701,1
17702,1
17703,2
17704,1
17705,1
17706,1
17707,1
17708,2
17709,1
17710,1
17711,1
17712,1
17713,1
17714,1
17715,1
17716,1
17717,1
17718,1
17719,1
17720,1
17721,2
17722,7
17723,1
17724,1
17725,1
17726,2
17727,1
17728,1
17729,2
17730,1
17731,2
17732,1
17733,1
17734,2
17735,2
17736,2
17737,2
17738,1
17739,2
17740,2
17741,2
17742,2
17743,1
17744,2
17745,1
17746,1
17747,1
17748,7
17749,1
17750,2
17751,2
17752,2
17753,2
17754,2
17755,7
17756,1
17757,1
17758,1
17759,2
17760,2
17761,1
17762,2
17763,1
17764,1
17765,2
17766,1
17767,2
17768,7
17769,2
17770,1
17771,2
17772,2
17773,7
17774,1
17775,1
17776,1
17777,1
17778,1
17779,2
17780,2
17781,1
17782,1
17783,2
17784,2
17785,1
17786,1
17787,2
17788,1
17789,2
17790,1
17791,1
17792,2
17793,7
17794,1
17795,2
17796,2
17797,1
17798,1
17799,1
17800,2
17801,1
17802,1
17803,2
17804,1
17805,1
17806,2
17807,1
17808,1
17809,1
17810,2
17811,1
17812,1
17813,2
17814,1
17815,2
17816,1
17817,2
17818,1
17819,1
17820,1
17821,1
17822,2
17823,1
17824,2
17825,1
17826,2
17827,1
17828,1
17829,2
17830,2
17831,1
17832,1
17833,1
17834,2
17835,1
17836,2
17837,2
17838,1
17839,2
17840,2
17841,2
17842,1
17843,2
17844,1
17845,7
17846,1
17847,2
17848,2
17849,1
17850,1
17851,1
17852,1
17853,2
17854,1
17855,1
17856,2
17857,2
17858,2
17859,2
17860,2
17861,1
17862,1
17863,1
17864,1
17865,1
17866,2
17867,2
17868,1
17869,2
17870,1
17871,2
17872,2
17873,2
17874,1
17875,2
17876,1
17877,1
17878,2
17879,2
17880,1
17881,1
17882,2
17883,2
17884,2
17885,2
17886,2
17887,1
17888,1
17889,1
17890,1
17891,1
17892,2
17893,1
17894,2
17895,1
17896,2
17897,2
17898,2
17899,1
17900,1
17901,1
17902,1
17903,1
17904,2
17905,2
17906,7
17907,1
17908,1
17909,2
17910,2
17911,1
17912,1
17913,1
17914,1
17915,2
17916,1
17917,2
17918,1
17919,1
17920,1
17921,2
17922,1
17923,1
17924,2
17925,1
17926,2
17927,1
17928,1
17929,2
17930,2
17931,1
17932,1
17933,7
17934,1
17935,1
17936,7
17937,7
17938,1
17939,1
17940,2
17941,1
17942,2
17943,1
17944,2
17945,2
17946,1
17947,1
17948,7
17949,2
17950,2
17951,2
17952,1
17953,1
17954,2
17955,1
17956,7
17957,2
17958,2
17959,2
17960,1
17961,1
17962,2
17963,2
17964,1
17965,1
17966,1
17967,1
17968,1
17969,1
17970,1
17971,1
17972,2
17973,1
17974,1
17975,1
17976,2
17977,1
17978,1
17979,1
17980,1
17981,2
17982,2
17983,2
17984,1
17985,2
17986,1
17987,2
17988,1
17989,2
17990,1
17991,1
17992,2
17993,1
17994,2
17995,1
17996,1
17997,2
17998,1
17999,2
18000,2
18001,7
18002,1
18003,1
18004,1
18005,1
18006,1
18007,1
18008,2
18009,2
18010,2
18011,1
18012,1
18013,1
18014,1
18015,1
18016,1
18017,1
18018,2
18019,1
18020,1
18021,1
18022,1
18023,1
18024,1
18025,1
18026,1
18027,1
18028,1
18029,2
18030,2
18031,7
18032,2
18033,2
18034,2
18035,1
18036,1
18037,2
18038,1
18039,1
18040,1
18041,2
18042,1
18043,1
18044,2
18045,1
18046,1
18047,2
18048,2
18049,2
18050,1
18051,1
18052,1
18053,1
18054,2
18055,1
18056,2
18057,2
18058,1
18059,1
18060,1
18061,1
18062,1
18063,1
18064,1
18065,1
18066,2
18067,1
18068,1
18069,1
18070,2
18071,1
18072,7
18073,1
18074,1
18075,2
18076,1
18077,1
18078,1
18079,2
18080,2
18081,1
18082,1
18083,1
18084,7
18085,1
18086,2
18087,2
18088,2
18089,1
18090,1
18091,1
18092,2
18093,1
18094,2
18095,1
18096,2
18097,2
18098,1
18099,2
18100,1
18101,2
18102,2
18103,2
18104,1
18105,1
18106,2
18107,1
18108,2
18109,1
18110,7
18111,2
18112,2
18113,1
18114,1
18115,1
18116,1
18117,1
18118,1
18119,2
18120,1
18121,7
18122,1
18123,1
18124,1
18125,2
18126,1
18127,1
18128,1
18129,1
18130,2
18131,1
18132,7
18133,2
18134,2
18135,2
18136,1
18137,1
18138,1
18139,1
18140,2
18141,1
18142,2
18143,1
18144,2
18145,1
18146,2
18147,1
18148,2
18149,7
18150,1
18151,1
18152,7
18153,7
18154,1
18155,1
18156,2
18157,1
18158,1
18159,7
18160,1
18161,2
18162,2
18163,1
18164,2
18165,1
18166,2
18167,1
18168,7
18169,1
18170,2
18171,1
18172,1
18173,1
18174,1
18175,7
18176,2
18177,2
18178,1
18179,1
18180,2
18181,1
18182,1
18183,1
18184,1
18185,1
18186,7
18187,1
18188,1
18189,1
18190,1
18191,2
18192,7
18193,2
18194,2
18195,2
18196,2
18197,7
18198,1
18199,1
18200,7
18201,1
18202,2
18203,2
18204,2
18205,7
18206,1
18207,2
18208,7
18209,2
18210,1
18211,1
18212,1
18213,1
18214,1
18215,1
18216,7
18217,1
18218,2
18219,2
18220,7
18221,2
18222,7
18223,1
18224,1
18225,1
18226,2
